308,AK/0078,UNIC DIAGNOSTIC LABORATORY,"10 GIBBS STREET, UYO",Laboratory,Uyo,Akwa Ibom
309,AK/0079,uwem foundation clinic,"8b, etienam street , oron",O&G,Oron,Akwa Ibom
310,AK/0080,Canon Eye Clinic & Optometric Services Ltd,89 Aka Road,Optometry,Uyo,Akwa Ibom
311,AK/0081,Mount Olive Clinic & Maternity,"8 Ebong Essien Street, Uyo",General Surgery,Uyo,Akwa Ibom
312,AK/0082,Our Lady of Lourdes Infirmary,22 Ekpanya Street Uyo,O&G,Uyo,Akwa Ibom
313,AN/0001,Wilkinson Pharm. Ltd.,Nwagu-Agulu Anocha Anambra State,Pharmacy,Anaocha,Anambra
314,AN/0002,"General Hospital, Awka","Awka, Anambra State",,Awka South,Anambra
315,AN/0003,Harmony Hospital,"No. 5 Oraogbu Street, Awka, Anambra State.",,Awka South,Anambra
316,AN/0004,Beacon Hospital,"12. Umudora Street, Awka, Anambra State.",,Awka South,Anambra
317,AN/0005,Divine Hospital & Maternity,"9 Ken Okoli Street, Off Works Road, Awka, Anambra State.",,Awka South,Anambra
318,AN/0006,Silgrey Royal Hospital & Maternity,"Ikegwuonu Close, Opp. Mission Rd. Awka, Anambra State.",,Awka South,Anambra
319,AN/0008,Nnamdi Azikiwe University Teaching Hospital,"Nnewi, Anambra State",,Nnewi North,Anambra
320,AN/0009,Nnamdi Azikiwe University Teaching Hospital,"Nnewi, Anambra State","HIV AIDS, Plastic surgery, Laboratory, Gen. Medicine, O & G, Surgery, Paediatric",Nnewi North,Anambra
321,AN/0010,Felix Okolo Memorial Hospital,"Nnewi-Owerri Road(Traffic Light Junction), Nnewi Anambra St.",,Nnewi South,Anambra
322,AN/0012,General Hospital Onitsha,"Hospital Road, Onitsha, Anambra State.",,Onitsha-North,Anambra
323,AN/0013,Mercy Specialist Hosp.& Mat. Hospital,"4a New American Road, Onitsha",,Onitsha-North,Anambra
324,AN/0014,Royal Cross Specialist Hosp. & Mat.,"No. 6 Court Road, Onitsha, Anambra State.",,Onitsha-North,Anambra
325,AN/0015,Menax Hospital,"Onowu Anatogu, St. Woliwo Layout Onitsha,",,Onitsha-North,Anambra
326,AN/0016,Rush Green Maternity Hosp. & Clinic,"64, Ugwunobamkpa Road, Near Isokwe Police Post, Onitsha.",,Onitsha-North,Anambra
327,AN/0017,New Hope Medical Centre,"80, Modebe Avenue, Odoakpu, Onitsha, Anambra State.",,Onitsha-North,Anambra
328,AN/0018,Venik Specalist Hospital,"No. 1 Olo Street, Omagba Layout Onitsha, Anambra State.",,Onitsha-North,Anambra
329,AN/0019,Chiekebe Memorial Hospital,"No. 2 Ojoto Street, Plot 129, Niger Bridge Head Approach Lay",,Onitsha-North,Anambra
330,AN/0020,Venik Specialist Hospital,"No. 1 Olo Street, Omagha Layout Onitsha, Anambra State.","O & G, Ultrasonography, Laparoscopy",Onitsha-North,Anambra
331,AN/0022,St. Lukes Hospital,"7 Onwudiwe Street Onitsha, Anambra State.",,Onitsha -South,Anambra
332,AN/0023,Macbeson Hospital,"111, Port Harcourt Road, Fegge, Onitsha, Anambra State.",,Onitsha -South,Anambra
333,AN/0024,Egbuna Adozia Hospital,"30, Awka Road, Onitsha, Anambra",,Onitsha -South,Anambra
334,AN/0025,Ifeanyichukwu Specalist Hosp. & Mat. & Children Ce,"Km 7, Onitsha, Owerri Road, Onitsha, Anambra State.",,Idemili-South,Anambra
335,AN/0026,People's Hospital & Maternity,"21b J. Aniche Street, St. New Haven Okpoko, Onitsha, Anambra",,Ogbaru,Anambra
336,AN/0027,Mezie Hospital & Maternity,"103b Upper New Market, Onitsha, Anambra",,Onitsha -South,Anambra
337,AN/0028,Intensive Care Hospital,"36, Oguta Road, Onitsha, Anambra State.",,Onitsha -South,Anambra
338,AN/0029,Ace Specialist Hospital,"73b Limca Road/1umuoji Street Onitsha, Anambra State.",,Onitsha -South,Anambra
339,AN/0030,Obiwanne Hospital & Maternity,"102 Limka Road, Nkpor Anambra State.",,Idemili North,Anambra
340,AN/0031,St. Annes Hospital & Maternity,"7, Enugu Road, Nkpor, Anambra State.",,Idemili North,Anambra
341,AN/0032,Abazie Hospital(Formerly Head Bridge Hospital),"2 Abazie Lane, Off Our Lady''s Road Nkpor, Anambra State.",,Idemili North,Anambra
342,AN/0033,The Children's Hospital,"11 Uli Street, Nnewinchi, Nnewi, Anambra State",,Nnewi North,Anambra
343,AN/0034,Rushgreen Mat. Hospital & Clinics,"64 Ugwunabamkpa Road Onitsha, Anambra State","Ultrasonography, Laparoscopy",Onitsha-North,Anambra
344,AN/0038,Sligrey Royal Hospital & Maternity,"1, Ikegwuonu Close, Opp. Mission Rd, Awka, Anambra State.","O & G, Ultrasonography",Awka South,Anambra
345,AN/0039,Niger Optical Services Co. Nig. Ltd.,"Plot 152, Niger Bridge, Approach Rd. Onitsha, Anambra State.",Ophthalmology,Onitsha-North,Anambra
346,AN/0041,Nosco Eye Hospital,"152 Niger Bridge, Approach, Onitsha, Anambra State",Ophthalmology,Onitsha-North,Anambra
347,AN/0042,Prime Concept Consultants Children's Specialist Hosp.,"36, Obosi Road, Nkpor, Anambra State.",Paediatrics,Idemili North,Anambra
348,AN/0043,Junno Pharm. Ltd.,Nnobi Road Otolo-Nnewi Anambra State.,Pharmacy,Nnewi North,Anambra
349,AN/0044,Rams Gate Pharm,"117P/Harcourt Rd, Fegge, Onitsha, Anambra State.",Pharmacy,Onitsha-North,Anambra
350,AN/0045,Paxs Pharm. Ltd.,"No. 80 Awka Road, Onitsha, Anambra State",Pharmacy,Onitsha-North,Anambra
351,AN/0046,Canif Pharm. Ltd.,"100 Awka Road, Onitsha, Anambra State.",Pharmacy,Onitsha-North,Anambra
352,AN/0047,Pitasen Pharmacy Ltd.,"58. Afani Road, Iyiowo Odekpe, Anambra",Pharmacy,Ogbaru,Anambra
353,AN/0048,"God,s Care Pharmaceutical Ltd.","13, Ihembosi Street, Off, PH Rd., Woliwo Layout, Anambra Sta",Pharmacy,Onitsha-North,Anambra
354,AN/0049,Joyce Pharm. Ltd.,"24 Ifite-Dunu Street, Onitsha, Anambra State.",Pharmacy,Onitsha-North,Anambra
355,AN/0050,Samino Pharmacy,"30, Nwaziki Avenue, Awada, Onitsha, Anambra State",Pharmacy,Onitsha-North,Anambra
356,AN/0051,Nando Pharmacy,"51, Old Market Road, Onitsha, Anambra State.",Pharmacy,Onitsha-North,Anambra
