738,BO/0083,Sunni Hospital,Abbaganaram Kashim Ibrahim Way Maiduguri,"Laboratory, O & G, Pharmacy",Maiduguri M. C.,Borno
739,BO/0084,Alnur Medical Lab,"No 150, Bama Road, Maiduguri",Laboratory,Maiduguri M. C.,Borno
740,BO/0085,State Specialist Hospital,"Shehu Laminu Way, Maiduguri","O & G,Paedriatic,Int. Medicine,Surgery,ENT,Physiotherapy",Maiduguri M. C.,Borno
741,BO/0089,Gospel Mission To Nigeria,"G260 Galdimare, Gombe Road, Biu",Laboratory,Biu,Borno
742,BO/0090,Abbot Clinc and Maternity,Damaturu Road Biu,"Laboratory, Radiology,Surgery",Biu,Borno
743,BO/0091,Hirku Clinic & Maternity,Damaturu Road Biu,Laboratory,Biu,Borno
744,BO/0092,Abbott Clinic & Maternity,"Damaturu Road, Biu, Borno State",,Biu,Borno
745,BO/0093,University of Maiduguri Staff Clinic,"Bama Road, Maiduguri, Borno State",,Maiduguri M. C.,Borno
746,BO/0095,Nig Arabic Language Village Hospital,Ngalla Borno,,Ngala,Borno
747,BO/0096,General Hospital Damboa,"Damboa, Borno State",,Damboa,Borno
748,BO/0097,General Hospital Marama,"Hawul, Borno State",,Hawul,Borno
749,BO/0098,General Hospital Dikwa,"Dikwa, Borno State",,Dikwa,Borno
750,BO/0099,General Hospital Kwaya Kusar,"Kwaya Kusar, Borno State",,Kwaya / Kusar,Borno
751,BO/0100,General Hospital Shani,"Shani, Borno State",,Shani,Borno
752,BO/0101,General Hospital Konduga,"Konduga, Borno State",,Konduga,Borno
753,BO/0102,General Hospital Damasak,"Damasak, Borno State",,Mobbar,Borno
754,BO/0103,General Hospital Gubio,"Gubio, Borno State",,Gubio,Borno
755,BO/0104,General Hospital Nganzi,"Nganzi, Borno State",,Nganzai,Borno
756,BO/0105,General Hospital Marte,"Marte, Borno State",,Marte,Borno
757,BO/0106,General Hospital Ngoshe,"Ngoshe, Borno State",,Gwoza,Borno
758,BO/0107,General Hospital Benisheik,"Benisheik, Borno State",,Bama,Borno
759,BO/0108,General Hospital Kirawa,"Kirawa, Gwoza, Borno State",,Gwoza,Borno
760,BO/0109,General Hospital Magumeri,"Magumeri, Borno State",,Magumeri,Borno
761,BO/0110,General Hospital Askira,"Uba Askira, Borno State",,Askira / Uba,Borno
762,BO/0111,DOMINION MATERNITY HOME,"OFF NAF BASE, BULUNKUTU",,Jere,Borno
763,BO/0113,UNITYY CLINICS & MAT.,"OLD GRA, NEAR GOVT HOUSE, MAIDUGURI",,Maiduguri M. C.,Borno
764,BO/0114,NGANTUKU DRUGS & MEDICAL SERVICES,DAMBOA RD.OFF BUNU SHERIF STR.MAIDUGURI,,Maiduguri M. C.,Borno
765,BO/0116,DANLADI PHARM,"HAUSARI WARD, BEHIND STATE SPECIALIST HOSP., MAIDUGURI",PHARMACY,Maiduguri M. C.,Borno
766,BO/0117,GENERAL HOSPITAL BIU,BIU,"SURGERY, PAEDIATRICS,O&G,INT.MED",Biu,Borno
767,BO/0118,GENERAL HOSPITAL GWOZA,GADAMAYO WARD,"SURGERY,INT.MED",Gwoza,Borno
768,BO/0119,GENERAL HOSPITAL KUKAWA,KUKAWA,"INT.MED,PAEDIATRICS",Kukawa,Borno
769,BO/0120,GENERAL HOSPITAL MONGUNO,MONGUNO,"PAEDIATRICS,INT.MED,O&G,SURGERY",Monguno,Borno
770,BO/0121,HEALTH ARMOUR PHARMACY,"47, LAMINU SADIQ ROAD,MAIDUGURI",PHARMACY,Maiduguri M. C.,Borno
771,BO/0122,KWATAM CLINIC,"BAGA RD OPP CONFER CLEANERS, MAIDUGURI","Laboratory, O&G, Paediatrics, Surgery, Internal Medicine",Maiduguri M. C.,Borno
772,BO/0123,LAMUSAWA NIG.LTD,SHEHU SANDU KURA RD. MAKERA,PHARMACY,Maiduguri M. C.,Borno
773,BO/0124,LUCETTA PHARM,AHMADU BELLO WAY MAIDUGURI,PHARMACY,Magumeri,Borno
774,BO/0125,MAITAIMAKO MEDICAL CENTER,"GOMBE RD, MAIDUGURI",SURGERY,Biu,Borno
775,BO/0126,NEW FOUNDATION HOSPITAL,"340, SABON LAMBA GALADIMA",RADIOLOGY/USS,Maiduguri M. C.,Borno
776,BO/0127,NGAMTUKU DRUGS AND MEDICAL SERV,"DAMBOA RD OFF BUNU SHERIFF STR, MAIDUGURI","PHARM,INT.MED,PAEDIATRICS,LAB",Maiduguri M. C.,Borno
777,BO/0128,NIGERIAN ARABIC LANGUAGE VILLAGE,NGALA,"LAB,PHARM",Ngala,Borno
778,BO/0129,RATA PHARMACEUTICAL,"BAMA RD. OPP.UMTH, MAIDUGURI",PHARMACY,Maiduguri M. C.,Borno
779,BO/0130,TAIMAKON JAMAA CLINIC,"CUSTOM AREA,GAMBORU NGALA RD","USS,PHARMACY,LAB",Maiduguri M. C.,Borno
780,BO/0131,UNITY CLINICS & MAT.,"OLD GRA, NEAR GOVT. HOUSE, MAIDUGURI",LAB,Maiduguri M. C.,Borno
781,BO/0132,UNIVERSITY OF MAIDUGURI STAFF CLINIC,MAIDUGURI,"LAB,PHARM",Jere,Borno
782,BO/0138,Police College Clinic,Maiduguri,,Maiduguri M. C.,Borno
783,BO/0139,New Ultra Metropolitan Clinic & Maternity,"1, Chez Coan Junction, FNPH road, Maiduguri",,Maiduguri M. C.,Borno
784,BO/0140,Horama Hospital & Maternity,"Off Lagos Street, Maiduguri",,Maiduguri M. C.,Borno
785,BO/0141,Police College Clinic,"Maiduguri, Borno",,Maiduguri M. C.,Borno
786,BO/0142,Royal Specialist Hospital,"Opp Gombole Road, Maiduguri",,Jere,Borno
787,BO/0143,Amir Medical Clinic,Tashan Damboa Maiduguri,,Maiduguri M. C.,Borno
788,BO/0144,Mustashfa Specialist Hospital,"Damboa-Biu Road Behind Indimis House, Maiduguri",,Maiduguri M. C.,Borno
789,BO/0145,Amand Dental Hospital,"Damboa-Biu Road, Maiduguri",,Maiduguri M. C.,Borno
790,BO/0146,Heman Hospital & Diagnostic Centre,"New GRA, Opp, Bama rd motor park, Maiduguri",,Maiduguri M. C.,Borno
791,BO/0147,New Ultra Metroplitan Clinic & Maternity,"1, Chez Coan Junction, FNPH Rd, Maiduguri",,Maiduguri M. C.,Borno
792,BY/0002,Asueifa New Life Clinic,"9, Asueifa hospital street, Bay bridge, Yenizue-Gene , Yenagoa",,Yenagoa,Bayelsa
793,BY/0003,Kuro Specialist Hospital,"16, Otiotio road, Yenizue-Gene, Yenagoa",,Yenagoa,Bayelsa
794,BY/0004,Crest Consultants Clinic,Yenagoa,,Yenagoa,Bayelsa
795,BY/0006,Odi General Hospital,Odi,,Ekeremor,Bayelsa
796,BY/0007,St. Peter's Hospital,"Amarata, Yenogoa",,Yenagoa,Bayelsa
797,BY/0008,Everly Medical Centre,Yenegoa Opp. Boat Yard,,Yenagoa,Bayelsa
798,BY/0009,Palen Hospital,Ekeki Yenogoa,,Yenagoa,Bayelsa
799,BY/0010,Mieye Medical Centre,"630 Chief Melford Okilo Road, (Before Commisioner's Estate junction Opolo Yenagoa",,Yenagoa,Bayelsa
800,BY/0011,Opuere Mat. & Nursing Home,"Commisioners Estate, Opolo, Yenagoa",,Yenagoa,Bayelsa
801,BY/0012,Tobis Clinic,"KM 14, Melford Okilo Road, Akenfa Yenogoa",,Yenagoa,Bayelsa
802,BY/0013,New Uchenna Hospital,Imgbi Road Amerata Yenagoa,,Yenagoa,Bayelsa
803,BY/0016,Our Saviour's Clinic,Kisma,,Yenagoa,Bayelsa
804,BY/0017,Alfa Clinic,"Off Imiringi Road, (Before Mechanic Village) Yenogoa",,Yenagoa,Bayelsa
805,BY/0021,General Hospital,Okolobiri,"Obst. & Gynae, Internal Medicine, Paediatrics, General Surgery, Radiology, Dentistry",Yenagoa,Bayelsa
806,BY/0022,Asueifai New Life Clinic,"Onopa, Yenagoa",General Medical Practice,Yenagoa,Bayelsa
807,BY/0023,Kuro Specialist Hospital,"Ekeki, Yenagoa",General Medical Practice,Yenagoa,Bayelsa
808,BY/0024,Edyee Pharmacy Chemist Ltd.,"109, Mbiama/Yenagoa Road Ovom, Yenagoa",Pharmacy,Yenagoa,Bayelsa
809,BY/0026,Capstone Pharmacy & Stores Ltd.,No.58 Jetty Road Yenagoa,Pharmacy,Yenagoa,Bayelsa
810,BY/0027,Mangrove Pharmacy,No. 216 Mbiama Road,Pharmacy,Yenagoa,Bayelsa
811,BY/0028,Sonex Pharmacy & Stores,"No. 87 Mbiama, Yenagoa",Pharmacy,Yenagoa,Bayelsa
812,BY/0029,Belivers Medical Laboratory,Yenagoa,Laboratory,Yenagoa,Bayelsa
813,BY/0030,Believers Faith Medical,No. 10 Egbemuze Street Yenagoa,"Surgery, Medicine, Laboratory",Yenagoa,Bayelsa
814,BY/0031,Odi General Hospital,Odi,"Internal Medicine, O & G",Yenagoa,Bayelsa
815,BY/0033,Everly Medical Centre,Yenegoa Opp. Boat Yard,"Surgery, O & G",Yenagoa,Bayelsa
816,BY/0034,Palen Hospital,"Ekeki, Yenogoa","Internal Medicine, Surgery",Yenagoa,Bayelsa
817,BY/0035,Mieye Medical Centre,"Near Opolo Junction, Yenogoa","Surgery, Internal Medicine",Yenagoa,Bayelsa
818,BY/0036,Obis Clinic,"Opp. Bycas, Agudama Epia, Yenogoa",Internal Medicine,Yenagoa,Bayelsa
819,BY/0037,New Uchenna Hospital,"Imgbi Road, Amerata Yenogoa","Laboratory, Internal Medicine",Yenagoa,Bayelsa
820,BY/0038,Pretoro Hospital,"Ekeremuo, Yenogoa","Paediatrics, O & G, Surgery, Internal Medicine",Yenagoa,Bayelsa
821,BY/0039,Glory Land Diagnostic Centre,"DSP Way, Yenogoa","Radiology, Laboratory",Yenagoa,Bayelsa
822,BY/0040,May Dental Hospital,Kpasia Yenogoa,Dentistry,Yenagoa,Bayelsa
823,BY/0041,Cynflak Pharmacy Chemist,"196 Yenagoa, Mbiama Road Bayelsa",Pharmacy,Yenagoa,Bayelsa
824,BY/0042,Hilek Pharmacy,3/4 Julius Berger Junction Yenogoa,Pharmacy,Yenagoa,Bayelsa
825,BY/0043,Efosa Pharmacy,"Ekeki, Yenogoa",Pharmacy,Yenagoa,Bayelsa
826,BY/0044,Jeffson Pharmacy,Driefallin Road Yenogoa,Pharmacy,Yenagoa,Bayelsa
827,BY/0045,Okmoore Pharmacy,Ekeki Police Station Yenogoa,Pharmacy,Yenagoa,Bayelsa
828,BY/0046,Riverline Pharmacy,Genezue-Epie Yenogoa,Pharmacy,Yenagoa,Bayelsa
829,BY/0047,Epidikomor Pharmacy,Before Azikoro Junction Yenogoa,Pharmacy,Yenagoa,Bayelsa
830,BY/0048,Mac Gilead Pharmacy,Opp. Imgbi Junction Yenogoa,Pharmacy,Yenagoa,Bayelsa
831,BY/0049,Geoge Cyril,Amarafa Yenogoa,Pharmacy,Yenagoa,Bayelsa
832,BY/0050,Geotech Med. Laboratory,"Yenogoa,",Laboratory,Yenagoa,Bayelsa
