629,BN/0087,"General Hospital, Apa","Apa, Benue State",,Apa,Benue
630,BN/0088,Government Comprehensive Health Centre,"Obagaji, Benue State",,Agatu,Benue
631,BN/0089,"General Hospital, Igumale","Igumale, Benue State",,Ado,Benue
632,BN/0090,"General Hospital, Tse Agbara","Tse Agbara, Benue State",,Konshisha,Benue
633,BN/0091,winners hospital,"10, J.S Tarka road, Makurdi",,Makurdi,Benue
634,BN/0094,Sayco hospital,"Yaji Agbam street, behind GSS, Gboko east",,Gboko,Benue
635,BN/0096,OTABO HOSPITAL,"Effoyo Edumoga, Benue state",,Okpokwu,Benue
636,BN/0097,New Era clinic,"11, Agbo street, Sabon Gari, Oturkpo",,Otukpo,Benue
637,BN/0098,Mount Zion Gate Hospital Ltd,"38, Ijami Road, Otukpo",,Otukpo,Benue
638,BN/0102,st. Daniel's,"5, ochelifu street, behind elipi motor park, oturkpo","O&G,int. medicine,surgery, pharmacy, laboratory",Otukpo,Benue
639,BN/0103,HAVRON PHARMACY,"116,BENUE CRESCENT, WADATA, MAKURDI",Pharmacy,Makurdi,Benue
640,BN/0104,FAMILY PRACTICE HOSPITAL,"4, LAN NDUR CLOSE, OFF DAVID MARK BY-PASS, MAKURDI","Internal medicine, Pharmacy",Makurdi,Benue
641,BN/0105,"GENERAL HOSPITAL, VANDEKIYA",VANDEKIYA,PHARMACY,Vandeikya,Benue
642,BN/0106,BARNEY PHARMACY,"12 COLLEGE CRESCENT,MAKURDI",PHARMACY,Makurdi,Benue
643,BN/0107,Bishop Murray Medical Centre,"Close to St. Theresa Catholic Church, Makurdi, Benue State",Pharmacy,Makurdi,Benue
644,BN/0109,Clinic of Divine Love,"33 Old Oturkpo Road, Makurdi",,Makurdi,Benue
645,BN/0111,Ihotu Clinic & Maternity,63 Upo Road Oturkpo,,Otukpo,Benue
646,BN/0112,Ezim Pharmacy,"37 Jerecho Road, Oturkpo",Pharmacy,Otukpo,Benue
647,BN/0113,Mount Zion Gate Hospital,"38, Sabon Gari, Otukpo","Internal Medicine, Surgery, O&G",Otukpo,Benue
648,BN/0114,St Mary's Hospital,"Ichama Road, Okpoga",,Okpokwu,Benue
649,BN/0115,St Mary's Hospital,"Ichama Road, Okpoga","Internal Medicine, Surgery",Okpokwu,Benue
650,BN/0116,Alpha Hospital & Maternity,"Efoga-Edumoga, Along Old Oturkpo Road",,Okpokwu,Benue
651,BN/0117,University of Agriculture Makurdi Health Service,University of Agriculture Makurdi,"Pharmacy, Laboratory",Makurdi,Benue
652,BN/0118,TBT Hospital,"91, Cape Doanes Way, Gboko",Laboratory,Gboko,Benue
653,BN/0122,Powaren Hospital,"9, J.S. Tarka way, Gboko, Benue state",,Gboko,Benue
654,BN/0123,Lord is Saviour Clinic & Maternity,"34B, Mkar Road, Gboko town, Benue State.",,Gboko,Benue
655,BN/0124,Wurukum Specialist Clinic,"19, Konshisha Street, High Level, Makurdi, Benue State.",,Makurdi,Benue
656,BN/0125,Healing Hand Specialist Hospital,"71, Adikpo Street, Makurdi, Benue State.",,Makurdi,Benue
657,BN/0126,Nation’s Hospital &Eye Clinic,"Ankpa Qtrs Extension, Behind BEM hotel, Makurdi, Benue State.",,Makurdi,Benue
658,BN/0127,Jaywhite Pharmacy & Stores Ltd,"Suite A10/A11 Royal Shopping Mall, No 7 Kashim Ibrahim Road, Old GRA, Makurdi, Benue State.",,Makurdi,Benue
659,BN/0128,Hope Hospital,"2, Akure Street, Wadata, Makurdi",,Makurdi,Benue
660,BN/0129,Kings Park Polyclinic,"Karanga Akanya Street, Off Abu King Shuluwa Road",,Makurdi,Benue
661,BN/0130,Pishon Women Specialist Clinic,"12, Silas Ebute Street, Off Modern Market Road, Makurdi, Benue State.",,Makurdi,Benue
662,BN/0131,Delight Specialist Clinic &Maternity,"No 3, Gilga Street, Beside Benue Investment Building, Otukpo Road, Benue State.",,Makurdi,Benue
663,BN/0132,Delight Diagnostic &Research Laboratory,"17, Old Otukpo Road, Makurdi, Benue State.",,Otukpo,Benue
664,BN/0133,Dora Specialist Hospital,"Off High Court Road, North Bank, Makurdi, Benue State.",,Makurdi,Benue
665,BN/0134,Benue State University Health Services Directorate,"Benue State University , Makurdi, Benue State.",,Makurdi,Benue
666,BO/0001,"General Hospital, Askira/Uba","Askira Uba, Lassa Town",,Abadam,Borno
667,BO/0002,"General Hospital, Bama","Bama Gulumba Road, Bama Town",,Bama,Borno
668,BO/0003,"General Hospital, Biu","Along Yola Road, Biu",,Biu,Borno
669,BO/0004,Ben Medical Laboratory Ltd.,Biu,Laboratory,Biu,Borno
670,BO/0005,"General Hospital, Gwoza","Gwoza Town, Maiduguri",,Gwoza,Borno
671,BO/0006,"General Hospital, Gwoza",Gwoza Town,"Pharmacy, Laboratory",Gwoza,Borno
672,BO/0007,University Of Maiduguri Teaching Hospital,"Along Bama Rd., Maiduguri",,Maiduguri M. C.,Borno
673,BO/0008,University of Maiduguri Teaching Hospital,"Along Bama Road, Maiduguri","Gen.Surgery, Paediatrics, O&G, Pharmacy, Physiotherapy, Radiology, Ophthalmology, Dental, Laboratory,INT.MED,ORTHOPAEDICS",Maiduguri M. C.,Borno
674,BO/0009,"General Hospital, Kukawa","Along Kukawa-Damasak Road, Kukawa",,Kukawa,Borno
675,BO/0010,"Gajigana Pharnacy (Nig) Ltd.,","Opposite Baga Road, Motor Park",Pharmacy,Maiduguri M. C.,Borno
676,BO/0011,Taimakon Jama'A Clinic & Mat.,"Maiduguri, Borno",,Maiduguri M. C.,Borno
677,BO/0012,Borno Medical Clinic,"No.8, Sir Kashim Ibrahim Way",,Maiduguri M. C.,Borno
678,BO/0013,New Foundation Hospital Limited,"No. 340, Sabon Lamba Street, Galadima Junction, Maiduguri",,Maiduguri M. C.,Borno
679,BO/0014,State Specialist Hospital,Along Shehu Laminu Way,,Maiduguri M. C.,Borno
680,BO/0015,"Nursing Home, Maiduguri","Behind Nhis Zonal Office, Off Shehu Laminu Way, Maiduguri",,Maiduguri M. C.,Borno
681,BO/0016,Ayamsu Memorial Medical Centre,"17 Bukar Bolori Street, Kumshe Ward Maiduguri",,Maiduguri M. C.,Borno
682,BO/0017,Kanem Hospital & Maternity,"152, Tafawa Balewa Street, Maiduguri",,Maiduguri M. C.,Borno
683,BO/0018,Nakowa Specialist Hospital,"Along Govt. House Road, Maiduguri",,Maiduguri M. C.,Borno
684,BO/0019,Zaman Clinic & Annex,"326, Waziri Kyari Drive, Gamboru Ward, Maiduguri",,Maiduguri M. C.,Borno
685,BO/0020,Borno Medical Clinic,"8, Sir Kashim Ibrahim Way","Surgery, Internal Medicine, Radiology, Laboratory, O & G, Pharmacy",Maiduguri M. C.,Borno
686,BO/0022,State Specialist Hospital,Along Shehu Laminu Way,"Pharmacy, Laboratory",Maiduguri M. C.,Borno
687,BO/0023,Kanem Hospital & Maternity,"152, Tafawa Belawa Street, Lamisula Ward","Radiology, O&G, Pharmacy, Laboratory, Paediatrics, Int. medicine, Surgery",Maiduguri M. C.,Borno
688,BO/0024,Dental Hospital,"Off Damboa Road, Old GRA, Maiduguri",Dentistry,Maiduguri M. C.,Borno
689,BO/0025,Namu Pharmaceuticals,"Gombe Road,Biu",Pharmcy,Biu,Borno
690,BO/0026,Nursing Home,"Behind NHIS Zonal Office, Off Shehu Laminu Way, Old GRA, Mai","Pharmacy, Laboratory",Maiduguri M. C.,Borno
691,BO/0027,Eye Hospital,"Off Damboa Road, Old GRA","Ophthalmology, Pharmacy",Maiduguri M. C.,Borno
692,BO/0028,General Hospital Monguno,"Along Maiduguri-Baga Expressway, Maiduguri",,Monguno,Borno
693,BO/0029,"General Hospital, Ngala",Ngala,,Ngala,Borno
694,BO/0030,Federal Neuropshychiatry Hospital,"Off, Baga Road, Fed. Low Cost, Maiduguri",,Maiduguri M. C.,Borno
695,BO/0031,Sadu Clinic & Maternity,"Boro Road, Baga Town",,Maiduguri M. C.,Borno
696,BO/0032,Taimakon Jama'a Clinic & Mat.,Maiduguri,"General Med.Practice, O & G, Paediatrics, Internal Medicine, Laboratory",Maiduguri M. C.,Borno
697,BO/0033,General Hospital,"Along Yola Road, Biu","Dental, Pharmacy, Laboratory",Biu,Borno
698,BO/0034,Federal Neuropsychiatric Hospital,"Off Baga Road, Federal Low Cost Housing, Maiduguri","Psychiatric, Pharmacy, Laboratory",Maiduguri M. C.,Borno
699,BO/0035,Hyelda Pharm. Chemist,"No.36, Baga Road, Maiduguri",Pharmcy,Maiduguri M. C.,Borno
700,BO/0036,Rana Pharmacy,"No.44 Ajari Road, Lawanti Ward, Maiduguri",Pharmacy,Jere,Borno
701,BO/0037,Becolex Pharmacy,"75, Sir Kashim Ibrahim Road, West End Roundabout",Pharmacy,Maiduguri M. C.,Borno
702,BO/0038,Ahvi Pharmacy,"Opp. Customs House, Bama Road, Maiduguri",Pharmacy,Maiduguri M. C.,Borno
703,BO/0039,"El Fatta Pharm. Ltd.,","10, Kasuan Shanu Road, Maiduguri",Pharmacy,Maiduguri M. C.,Borno
704,BO/0041,"Capital Pharmacy Ltd.,","8, Shehu Laminu Way, Maiduguri",Pharmacy,Maiduguri M. C.,Borno
705,BO/0042,Unitec Medical Lab.,"Opp. NEPA Station, Baga Road, Maiduguri",Pharmacy,Maiduguri M. C.,Borno
706,BO/0043,Ben Medical Lab. Ltd.,"154, Sir Kashim Road, Galadima, Maiduguri",Pharmacy,Maiduguri M. C.,Borno
707,BO/0044,Sikol Pharmacy,"Bama Road, Jafaru Manga, Maiduguri",Pharmacy,Maiduguri M. C.,Borno
708,BO/0045,Ayamsu Memorial Med. Centre,"17 Bukar Bolori Rd., Maiduguri","Dental, Laboratory",Maiduguri M. C.,Borno
709,BO/0047,DSS Clinic,"Maiduguri, Borno State",,Maiduguri M. C.,Borno
710,BO/0048,204 WG Medical Centre,"NAF Station, Maiduguri",,Maiduguri M. C.,Borno
711,BO/0051,City Medical Centre,"Galadima Ward, Borno State",,Maiduguri M. C.,Borno
712,BO/0052,City Medical Centre,"Galadima Ward, Borno State",Obstetrics & Gynaecology,Maiduguri M. C.,Borno
713,BO/0053,333 AR MRS Maiduguri,"Maiduguri, Borno State",,Maiduguri M. C.,Borno
